"COD_DANE12","COLEGIO_SE","X","Y","P_Puntaje_2021","EVALUADOS_2021","Sector","CALENDARIO","GENERO","COD_LOCA","NATU_JUR","CLASE_TIPO","Categoria","Thombre_aprob","Tmujer_aprob","Thombre","Tmujer","ESTRATO","DENSITY","P_Puntaje_2019","EVALUADOS_2019","P_Puntaje_2020","EVALUADOS_2020","P_Puntaje_2022","EVALUADOS_2022"
311001006407,"GIMNASIO ANTONIO NARIÑO",-74.0885991503148,4.62645973126699,325.7692308,12,1,1,5,13,11,1,1,87.96,92.26,1.34,1.01,3,155.780813293,321.5384615,11,301.9230769,19,333.0769231,13
311001006423,"COLEGIO SANTA LUISA",-74.1568225903061,4.60855606142808,296.9230769,139,1,1,5,8,8,1,1,89.77,90.93,0.77,0.34,3,342.204666539,306.9230769,172,300.7692308,154,308.0769231,175
311001006466,"COLEGIO PARROQUIAL SAN LUIS GONZAGA",-74.1209907699162,4.58015805781201,301.9230769,95,1,1,5,18,3,1,2,85.55,88.15,2.43,1.92,3,226.849943649,285,105,290.3846154,103,302.6923077,93
311001006601,"CENTRO COMERCIAL MADRE ELISA RONCALLO",-74.0937284398572,4.54994064711799,289.2307692,42,1,1,5,4,3,1,2,86.73,89.65,1.45,0.98,2,265.121012922,270.3846154,41,283.0769231,47,271.1538462,26
311001006610,"COLEGIO ISAAC NEWTON",-74.0883091498865,4.57968277877744,265.3846154,30,1,1,5,4,13,1,3,80.01,83.14,1.6,1.1,3,199.075121954,258.0769231,40,261.5384615,29,276.1538462,37
311001007021,"COLEGIO RAMON B JIMENO",-74.0655540502903,4.61020668778291,290.3846154,54,1,1,5,3,14,1,2,90.87,92.04,0.48,0.44,3,167.060001851,290.3846154,66,277.3076923,66,280.3846154,58
311001007080,"COLEGIO ANTONIO NARIÑO H.H. CORAZONISTAS",-74.0671594897217,4.64798398939642,337.3076923,62,1,1,5,13,3,1,1,97.02,96.37,0.32,0.34,4,144.564855749,351.9230769,56,331.1538462,40,342.3076923,53
311001007403,"INSTITUTO CEMODEN",-74.1270701796869,4.59831855130274,320.3846154,26,1,1,5,16,13,1,1,88.22,90.96,1.52,1.14,3,225.660695821,319.2307692,33,312.6923077,27,315.3846154,33
311001007632,"FUNDACION COLEGIO EMILIO VALENZUELA",-74.0578613902368,4.76563068904204,308.8461538,64,1,1,5,11,8,1,1,0,0,0.93,1.55,5,109.005077287,326.1538462,66,301.5384615,74,323.4615385,60
311001008213,"COLEGIO COOPERATIVO VENECIA",-74.1406225799831,4.59287868401382,262.3076923,38,1,1,5,6,4,1,2,86.13,88.07,1.35,1.34,3,219.024920058,265,50,266.5384615,39,279.6153846,43
311001008523,"GIMNASIO MILITAR FUERZA AEREA DE COLOMBIA",-74.1496781702739,4.62731199718715,321.5384615,54,1,1,5,8,16,1,1,80.82,83.88,1.97,1.42,3,285.522465006,306.9230769,68,303.4615385,75,314.6153846,62
311001008591,"COLEGIO LUIS CONCHA CORDOBA",-74.1092306298844,4.609791608352,281.5384615,24,1,1,5,16,15,1,2,84.59,87.95,1.74,1.17,3,237.134316238,291.5384615,23,267.3076923,31,281.1538462,34
311001008621,"COLEGIO REAL ESCANDINAVO",-74.1067768700077,4.66809615880561,329.2307692,14,1,1,5,10,15,1,1,85.69,90.75,1.54,0.83,4,211.322992578,330.7692308,15,334.6153846,25,323.0769231,31
311001008680,"INSTITUTO TECNICO INDUSTRIAL CENTRO DON BOSCO",-74.1076619099885,4.66144109621504,301.9230769,154,1,1,3,10,3,1,1,0,0,0,0,3,15.2376041138,296.9230769,128,301.9230769,171,309.6153846,176
311001008931,"INSTITUTO TECNICO COMERCIAL RESTREPO",-74.0988761996603,4.59187356329771,291.1538462,50,1,1,5,15,15,1,1,89.95,91.17,2.27,2.12,3,217.137387873,294.2307692,44,298.8461538,44,321.9230769,24
311001008949,"INSTITUTO SAN BERNARDO DE LA SALLE",-74.0859522796015,4.59281768906627,306.9230769,60,1,1,5,3,3,1,1,91.78,93.91,0.99,0.48,2,251.612276302,308.0769231,82,309.6153846,66,300,66
311001008990,"COLEGIO SUPERIOR AMERICANO",-74.1357835801264,4.62632986413091,312.6923077,127,1,1,5,8,13,1,1,83.14,88.04,0.68,0.45,3,222.023079759,305.7692308,131,302.3076923,128,313.0769231,147
311001009007,"COLEGIO PARROQUIAL DE NUESTRA SEÑORA",-74.1134967597114,4.58172503659962,272.6923077,58,1,1,5,18,13,1,2,85.55,88.15,2.43,1.92,3,226.849943649,278.0769231,41,296.1538462,38,285,47
311001009023,"COLEGIO CHAMPAGNAT",-74.0709918500475,4.62978589234199,311.1538462,129,1,1,5,13,3,1,1,0,0,0,0,7,115.892692369,333.4615385,84,320,100,325.7692308,99
311001009031,"COLEGIO EL MINUTO DE DIOS",-74.0903915596995,4.69895391772327,304.2307692,224,1,1,5,10,5,1,1,82.38,87.15,1.55,1.06,3,395.72206025,303.4615385,173,295.7692308,181,311.9230769,177
311001009121,"COLEGIO SALESIANO DE LEON XIII",-74.0748568901849,4.59482780285159,306.1538462,49,1,1,5,17,3,1,1,90.04,91.9,1.49,0.78,3,116.952210302,313.4615385,81,296.1538462,68,300,58
311001009236,"ESCUELA NORMAL SUPERIOR NUESTRA SEÑORA DE LA PAZ",-74.112814739883,4.5903046968126,265,39,1,1,3,15,3,1,2,89.95,91.17,2.27,2.12,3,217.137387873,272.6923077,42,272.3076923,42,285.7692308,31
311001009341,"COLEGIO DE NUESTRA SEÑORA DEL PILAR SUR",-74.0892585802086,4.58193937467251,296.9230769,81,1,1,1,4,3,1,1,80.01,83.14,1.6,1.1,7,199.075121954,296.5384615,103,298.0769231,91,294.6153846,88
311001010048,"COLEGIO ALVERNIA BILINGÜE",-74.0728801698601,4.74875474804704,333.8461538,41,1,1,1,11,3,1,1,94.62,92.13,0.54,1.69,4,86.8547095276,323.4615385,47,314.6153846,55,315,42
311001010099,"GIMNASIO SAN JOSE",-74.1041140497065,4.57545692624189,275.7692308,39,1,1,5,18,11,1,2,86.88,91.34,1.16,0.9,3,235.877289564,299.2307692,32,274.6153846,24,296.1538462,36
311001010366,"COLEGIO MILITAR COOPERATIVO JUSTINIANO QUIÑONEZ ANGULO",-74.1546398000483,4.61796942911937,273.8461538,70,1,1,5,8,4,1,3,80.82,83.88,1.97,1.42,7,285.522465006,265,68,263.8461538,65,286.1538462,70
311001010382,"COLEGIO PARROQUIAL SAN ANDRES APOSTOL",-74.1438250703777,4.59783032398647,286.1538462,49,1,1,5,8,3,1,2,86.51,89.29,1.72,1.2,3,219.650105747,274.6153846,25,266.9230769,52,273.0769231,42
311001010617,"COLEGIO INTEGRACION MODERNA",-74.134787510173,4.6267419665679,298.0769231,90,1,1,5,8,13,1,1,83.14,88.04,0.68,0.45,3,222.023079759,305,63,300.3846154,83,299.2307692,55
311001010781,"COLEGIO CALASANZ",-74.0429087903989,4.75457677738182,346.5384615,97,1,1,5,1,3,1,1,76.38,78.88,0,0,4,49.3969468097,338.4615385,72,334.6153846,75,341.9230769,76
311001010820,"COLEGIO SAN BARTOLOME LA MERCED",-74.064862260385,4.62054575884867,346.5384615,121,1,3,5,3,3,1,1,77.16,78.83,2.11,1.79,3,40.214988777,353.8759947,116,340.7692308,101,336.5384615,117
311001011109,"COLEGIO RR OBLATAS AL DIVINO AMOR",-74.106512009831,4.66911647606913,313.4615385,66,1,1,5,10,3,1,1,85.69,90.75,1.54,0.83,4,211.322992578,320.7692308,56,306.1538462,68,322.3076923,63
311001011281,"COLEGIO PARROQUIAL CONFRATERNIDAD DE LA DOCTRINA CRISTIANA",-74.1068164102532,4.60247992193421,259.2307692,36,1,1,5,16,3,1,3,84.59,87.95,1.74,1.17,3,237.134316238,266.1538462,30,271.5384615,33,275.3846154,30
311001011460,"COLEGIO SAN JOSE DE CALASANZ",-74.0879036800117,4.72310790078791,309.6153846,71,1,1,5,11,3,1,1,89.36,91.61,2.38,1.86,2,425.30735871,305.7692308,69,312.3076923,76,319.6153846,74
311001011532,"COLEGIO NUESTRA SEÑORA DE LA PAZ",-74.0914782103762,4.59442238955935,298.4615385,21,1,1,1,14,3,1,2,89.19,94.87,1.44,0.88,3,224.909701485,286.1538462,23,264.6153846,28,306.9230769,25
311001011613,"COLEGIO PARROQUIAL SANTO CURA DE ARS LA FRAGUA",-74.1077409796999,4.59580931863532,265.3846154,22,1,1,5,15,3,1,2,89.95,91.17,2.27,2.12,3,217.137387873,283.8461538,17,280,22,289.2307692,23
311001011800,"COLEGIO SANTA ROSA DE LIMA",-74.0722974300404,4.6642960019775,291.5384615,18,1,1,5,12,3,1,2,86.15,87.97,2.14,2.55,3,198.262433299,260.3846154,28,276.5384615,17,293.8461538,35
311001012598,"COLEGIO PARROQUIAL DEL INMACULADO CORAZON DE MARIA",-74.1277363496403,4.58446580380651,289.2307692,76,1,1,5,18,11,1,1,85.55,88.15,2.43,1.92,3,226.849943649,295.7692308,100,293.0769231,77,301.5384615,66
311001015112,"COLEGIO PARROQUIAL MONSEÑOR EMILIO DE BRIGARD",-74.127858369602,4.60744365305296,282.3076923,43,1,1,5,16,13,1,2,88.22,90.96,1.52,1.14,3,225.660695821,278.8461538,46,291.9230769,45,289.6153846,51
311001016607,"COLEGIO MANDALAY",-74.1444321500501,4.62699198660439,275.3846154,36,1,1,5,8,15,1,2,83.14,88.04,0.68,0.45,3,222.023079759,276.1538462,36,268.0769231,31,275.7692308,29
311001016631,"LICEO ATENEO COMERCIAL",-74.1427416500428,4.54918313057734,253.4615385,12,1,1,5,19,13,1,4,85.75,88.76,2.31,1.45,1,277.409159592,228.0769231,13,263.4615385,8,271.9230769,7
311001016828,"INSTITUTO SAN ANTONIO DE PADUA",-74.1230436404276,4.57578764004805,283.4615385,37,1,1,5,18,3,1,2,85.55,88.15,2.43,1.92,3,226.849943649,273.4615385,24,283.4615385,32,282.3076923,27
311001016836,"COLEGIO MONTERREY",-74.0949734895697,4.707513350936,278.3304196,44,1,1,5,10,13,1,2,82.38,87.15,1.55,1.06,3,395.72206025,258.991453,34,267.6636051,67,269.4471154,48
311001016933,"COLEGIO MI PATRIA",-74.1302552795959,4.6112799929702,260.7692308,24,1,1,5,8,13,1,3,83.14,88.04,0.68,0.45,3,222.023079759,266.9230769,26,258.8461538,31,248.0769231,23
311001016976,"COLEGIO MERCEDARIO SAN PEDRO NOLASCO",-74.0658127004134,4.65656550989891,286.5384615,31,1,1,5,12,3,1,1,86.15,87.97,2.14,2.55,3,198.262433299,301.5384615,26,289.6153846,32,305.3846154,31
311001016984,"LICEO AVENIDA LAS AMERICAS",-74.1124364503337,4.62086267964761,300.7692308,51,1,1,5,16,13,1,1,83.87,86.73,2.25,2.06,3,233.05811403,301.5384615,51,305.3846154,44,311.1538462,35
311001017344,"LICEO CATOLICO",-74.0624152100252,4.66707554459733,292.6923077,25,1,1,5,12,13,1,1,86.15,87.97,2.14,2.55,3,198.262433299,289.2307692,30,281.9230769,21,305.3846154,16
311001017417,"COLEGIO DE LOS ANGELES",-74.0729975697863,4.59607065342525,312.6923077,8,1,1,1,17,15,1,1,90.04,91.9,1.49,0.78,3,116.952210302,323.8461538,15,305,9,313.0769231,8
311001017522,"COLEGIO SAN JUAN BOSCO",-74.0861347696565,4.57774836577021,290.3846154,33,1,1,1,4,3,1,2,80.01,83.14,1.6,1.1,7,199.075121954,279.2307692,50,282.3076923,45,279.2307692,25
311001017557,"COLEGIO DE NUESTRA SEÑORA DE LA PRESENTACION CENTRO",-74.0810806601201,4.61205304440597,303.0769231,102,1,1,5,14,3,1,1,83.83,87.28,2.3,2.21,3,115.75098835,306.5384615,143,295.3846154,135,306.9230769,113
311001017671,"GIMNASIO NUEVA AMERICA",-74.1537307903208,4.6124125339179,273.4615385,51,1,1,5,8,13,1,2,89.77,90.93,0.77,0.34,3,342.204666539,263.8461538,42,269.2307692,40,271.5384615,34
311001017891,"COLEGIO JOSE MANUEL MARROQUIN",-74.0279421597744,4.74109185569794,273.4615385,45,1,1,5,1,13,1,2,90.44,92.7,0.94,0.63,3,264.024478433,293.4615385,38,293.0769231,49,288.0769231,49
311001018499,"COLEGIO ELISA BORRERO DE PASTRANA",-74.1125598501077,4.70127716205322,290.3846154,89,1,1,5,10,14,1,1,86.17,87.71,1.45,1.31,3,268.675374031,286.9230769,107,292.3076923,103,297.6923077,95
311001018693,"COLEGIO ALEXANDER HUMBOLDT",-74.0784394101656,4.67097069182571,276.1538462,22,1,1,5,12,13,1,3,84.04,87.83,1.53,1.41,3,293.179189433,270.3846154,28,261.9230769,35,285.7692308,9
311001019053,"COLEGIO CAFAM",-74.0920455899029,4.66854244667408,321.1538462,290,1,1,5,10,2,1,1,89.28,91.71,1.66,1.21,7,234.204297324,328.4615385,294,320.3846154,281,328.8461538,268
311001019061,"COLEGIO COOPERATIVO DE LOS ALAMOS",-74.1198368695607,4.69579085237105,275,64,1,1,5,10,4,1,2,88.37,90.06,0.65,0.54,3,268.783871617,284.6153846,87,280,74,287.6923077,62
311001019444,"COLEGIO JOSE JOAQUIN VARGAS",-74.1053186599598,4.68935763291307,278.0769231,14,1,1,5,10,13,1,2,86.17,87.71,1.45,1.31,3,268.675374031,298.0769231,15,298.4615385,19,290.7692308,25
311001019568,"LICEO FRANCES LOUIS PASTEUR",-74.0467154400429,4.66801457673051,338.8461538,96,1,3,5,2,1,1,1,0,0,0,0,6,91.5624103635,346.1538462,120,340.7692308,40,344.2307692,99
311001019941,"COLEGIO NUEVA GRANADA",-74.0501708600889,4.64704431182253,326.9230769,72,1,3,5,2,5,1,1,96.53,93.22,2.08,5.08,7,130.403680685,337.3076923,89,313.0769231,40,326.5384615,69
311001020159,"COLEGIO KAPEIROT",-74.1140582498831,4.60472825534495,301.5384615,43,1,1,5,16,13,1,1,84.59,87.95,1.74,1.17,3,237.134316238,296.1538462,35,300.7692308,45,307.3076923,31
311001020191,"COLEGIO SUR ORIENTAL PANAMERICANO",-74.092767999783,4.55136192795653,245,62,1,1,5,4,13,1,4,86.73,89.65,1.45,0.98,2,265.121012922,248.0769231,62,238.8461538,67,252.6923077,55
311001020213,"LICEO CAMPESTRE CAFAM",-74.1433954600762,4.57795008188527,318.4615385,73,1,1,5,6,2,1,1,86.13,88.07,1.35,1.34,2,219.024920058,318.8461538,38,325.3846154,53,323.8461538,58
311001024383,"INSTITUTO SIERVAS DE LA MADRE DE DIOS",-74.0645913500549,4.58858287477859,262.6923077,28,1,1,5,3,3,1,3,86.87,87.24,1.35,1.24,2,231.346380648,231.9230769,26,243.8461538,27,273.8461538,19
311001024472,"LICEO SAN BERNARDO",-74.120084459626,4.60066426234631,259.6153846,30,1,1,5,16,13,1,2,88.22,90.96,1.52,1.14,3,225.660695821,268.0769231,24,260,26,278.0769231,22
311001025053,"INSTITUTO NUEVA AMERICA DE SUBA",-74.0904939900997,4.73640493323168,297.6923077,49,1,1,5,11,15,1,1,89.36,91.61,2.38,1.86,3,425.30735871,296.5384615,30,304.2307692,36,305.7692308,40
311001025207,"COLEGIO ALVARO CAMARGO DE LA TORRE",-74.10437343016,4.57050985477768,293.4615385,43,1,1,5,18,13,1,2,86.88,91.34,1.16,0.9,3,235.877289564,283.4615385,47,287.3076923,43,298.0769231,44
311001025878,"COLEGIO PEDAGOGICO DEL ESPIRITU SANTO - COPES",-74.1181003901839,4.70498410014062,296.9230769,19,1,1,5,10,11,1,2,88.37,90.06,0.65,0.54,3,268.783871617,277.3076923,25,277.6923077,18,295,20
311001025894,"COLEGIO COOPERATIVO NUEVO MUZU",-74.1483553300511,4.58787804538367,263.0769231,49,1,1,5,6,4,1,2,86.13,88.07,1.35,1.34,3,219.024920058,256.5384615,53,266.9230769,42,271.1538462,47
311001025983,"COLEGIO SANTA LIBRADA",-74.1141508203748,4.51279878531489,259.2307692,19,1,1,5,5,15,1,3,88.12,90.7,1.22,0.92,2,257.824482571,272.6923077,27,248.8461538,25,269.6153846,15
311001026009,"COLEGIO EL ESCORIAL",-74.1104975302178,4.70427934413988,239.6153846,13,1,1,5,10,13,1,3,86.17,87.71,1.45,1.31,3,268.675374031,248.4615385,27,244.2307692,29,275.3846154,16
311001026076,"COLEGIO TOMAS ALVA EDISON",-74.1439142003219,4.72160783279429,295.3846154,37,1,1,5,10,11,1,1,92.34,94.37,1.38,0.86,7,222.634971795,286.9230769,56,285.7692308,51,288.4615385,23
311001026211,"INSTITUTO CULTURAL RAFAEL MAYA",-74.1188517303077,4.74526075843509,281.9230769,54,1,1,5,11,15,1,2,88.41,91.53,1.65,1.17,2,306.418065453,272.3076923,42,302.6923077,22,280,20
311001026441,"COLEGIO LOS PINOS (IED)",-74.0681044796713,4.58770270359006,240.7692308,32,2,1,5,3,9,0,4,86.87,87.24,1.35,1.24,2,231.346380648,240.7692308,34,240.3846154,43,221.5384615,38
311001026513,"COLEGIO SANTO DOMINGO BILINGÜE",-74.146754489994,4.61482372406727,325,62,1,1,5,8,13,1,1,86.51,89.29,1.72,1.2,3,219.650105747,304.2307692,72,320,52,328.8461538,78
311001026891,"LICEO SANTA ANA DEL SUR",-74.1143636402487,4.51498463091545,285.3846154,27,1,1,5,5,11,1,2,88.12,90.7,1.22,0.92,2,257.824482571,290,15,279.2307692,29,278.0769231,17
311001027072,"COLEGIO BOGOTANO MIXTO",-74.0671299297589,4.64261293883723,193.4615385,4,1,1,5,13,13,1,5,97.02,96.37,0.32,0.34,3,144.564855749,223.4615385,0,255.7692308,6,264.2307692,3
311001027188,"LICEO COMERCIAL LAS AMERICAS",-74.102433629695,4.69628701939817,281.1538462,69,1,1,5,10,13,1,2,86.17,87.71,1.45,1.31,3,268.675374031,276.9230769,66,276.1538462,89,276.5384615,67
311001027706,"COLEGIO ESTRADA DE MARIA AUXILIADORA",-74.0928412798523,4.67606022264182,260.7692308,26,1,1,5,10,13,1,2,89.28,91.71,1.66,1.21,3,234.204297324,276.9230769,31,256.9230769,21,285.7692308,23
311001027722,"GIMNASIO FIDEL CANO",-74.125821920294,4.6659373951834,310.7692308,26,1,1,5,9,13,1,1,93.02,92.11,0,0,4,150.660579059,316.1538462,19,307.3076923,20,305,23
311001027803,"UNIDAD EDUCATIVA JEAN PIAGET",-74.1321091795602,4.62447544138447,278.4615385,42,1,1,5,8,5,1,2,83.14,88.04,0.68,0.45,2,222.023079759,261.5384615,71,266.1538462,61,282.6923077,46
311001027846,"GIMNASIO NICOLAS DE FEDERMAN",-74.0813302902595,4.65127732826841,347.3076923,6,1,1,5,13,15,1,1,0,0,0,0,5,175.156915276,324.2307692,10,324.2307692,13,340.3846154,7
311001027986,"GIMNASIO TUNDAMA",-74.0929168003199,4.67870086943442,268.4615385,14,1,1,5,10,5,1,2,89.28,91.71,1.66,1.21,3,234.204297324,288.4615385,25,281.1538462,16,289.6153846,25
311001028184,"LICEO EUCARISTICO MIXTO",-74.1544183895853,4.62743227186106,231.1538462,12,1,1,5,8,13,1,3,80.82,83.88,1.97,1.42,3,285.522465006,282.3076923,9,251.1538462,7,247.3076923,8
311001028427,"GIMNASIO COMERCIAL LOS ANDES",-74.13951525997,4.58692268607753,245,15,1,1,5,6,13,1,3,86.13,88.07,1.35,1.34,2,219.024920058,263.8461538,27,258.0769231,27,241.5384615,23
311001029229,"ATENEO JUAN EUDES",-74.0903915596995,4.69895391772327,271.9230769,42,1,1,5,10,5,1,2,82.38,87.15,1.55,1.06,3,395.72206025,269.2307692,106,262.3076923,65,266.5384615,27
311001029318,"INSTITUTO TOMAS DE IRIARTE",-74.0991136800854,4.71636449511467,280,24,1,1,5,10,15,1,2,82.38,87.15,1.55,1.06,2,395.72206025,287.3076923,20,271.5384615,27,289.2307692,21
311001029342,"COLEGIO SAN ALEJO",-74.1157702304054,4.60604469794856,294.6153846,44,1,1,5,16,15,1,2,84.59,87.95,1.74,1.17,3,237.134316238,291.5384615,20,289.2307692,28,308.4615385,62
311001029474,"COLEGIO NUEVA ALIANZA INTEGRAL",-74.0856613404337,4.58166440604082,331.1538462,40,1,1,5,4,15,1,1,80.01,83.14,1.6,1.1,3,199.075121954,331.1538462,58,336.1538462,36,333.4615385,29
311001029521,"LICEO REYNEL",-74.1385636000294,4.6026337879605,269.2307692,37,1,1,5,8,13,1,2,86.51,89.29,1.72,1.2,3,219.650105747,261.9230769,38,273.8461538,27,270,40
311001029539,"LICEO HOMERICO",-74.0959626595633,4.73601210919518,247.6923077,24,1,1,5,11,15,1,4,89.36,91.61,2.38,1.86,3,425.30735871,239.2307692,22,264.2307692,22,246.1538462,19
311001029920,"COLEGIO SANTA CATALINA DEL SURORIENTE",-74.0867542002657,4.53305419166624,241.1538462,9,1,1,5,4,13,1,3,92.2,93.97,1.3,0.74,2,201.2087013,257.3076923,9,245.7692308,10,245,13
311001029971,"INSTITUTO DE EDUCACION MEDIA EMAUS",-74.1566703797643,4.6235599869261,262.6923077,25,1,1,5,8,13,1,3,80.82,83.88,1.97,1.42,3,285.522465006,265,23,275.7692308,37,261.5384615,19
311001030073,"COLEGIO BILINGUE INTEGRAL",-74.1042361397368,4.59744141597892,323.0769231,22,1,1,5,14,13,1,1,89.19,94.87,1.44,0.88,3,224.909701485,312.6923077,31,296.9230769,37,320,33
311001030308,"LICEO ROMULO GALLEGOS",-74.1069788400297,4.59904882725234,265.7692308,19,1,1,5,16,15,1,3,84.59,87.95,1.74,1.17,3,237.134316238,254.2307692,21,260.7692308,26,258.4615385,27
311001030391,"LICEO PIÑEROS CORTES",-74.1433725000359,4.62490619319465,281.1538462,19,1,1,5,8,13,1,2,83.14,88.04,0.68,0.45,4,222.023079759,286.9230769,20,265.7692308,30,286.1538462,29
311001030456,"INSTITUTO ACADEMICO BETHEL",-74.0975102304224,4.58395996441565,276.9230769,30,1,1,5,15,3,1,2,91.17,92.31,0.9,1.07,3,232.01141615,268.0769231,31,275.3846154,32,273.0769231,31
311001030499,"INSTITUTO EXPERIMENTAL DE ENSEÑANZA PRACTICA",-74.1625423397899,4.62068527940996,302.3076923,13,1,1,5,8,13,1,1,80.82,83.88,1.97,1.42,2,285.522465006,305.3846154,11,307.3076923,13,313.4615385,13
311001030537,"INSTITUTO DE EDUCACION ELEMENTAL PREESCOLAR Y SECUNDARIA - INELPRES",-74.1549850702227,4.59183128368795,290.3846154,24,1,1,5,19,15,1,1,86.09,89.85,1.84,1.42,3,198.364685823,307.6923077,9,283.8461538,17,285,20
311001031088,"COLEGIO NUEVA INGLATERRA BILINGÜE INTERNACIONAL",-74.04556871004,4.79457675086877,350,67,1,1,5,11,15,1,1,0,0,0,0,7,1.36889875031,358.8461538,55,346.9230769,55,360.3846154,61
311001031461,"INSTITUTO NAZARENO MODELIA",-74.1187418304159,4.66728947722234,266.9230769,17,1,1,5,9,8,1,2,93.02,92.11,0,0,4,150.660579059,270.7692308,20,267.3076923,24,255.7692308,11
311001031851,"GIMNASIO WILLIAM MACKINLEY",-74.0971343896806,4.63682301695495,290.3846154,73,1,1,5,13,13,1,1,87.96,92.26,1.34,1.01,4,155.780813293,297.3076923,79,296.1538462,65,288.8461538,53
311001032131,"COLEGIO NUESTRA SEÑORA DE LORETO",-74.1724008002641,4.60890854791316,265.3846154,14,1,1,5,8,13,1,3,89.77,90.93,0.77,0.34,2,342.204666539,258.0769231,18,270.7692308,19,263.0769231,19
311001032149,"GIMNASIO LOS PIRINEOS",-74.1142465798858,4.71693964097894,292.3076923,6,1,1,5,10,13,1,2,90.84,93.54,0.58,0.72,3,181.829807579,283.4615385,14,281.9230769,12,306.1538462,10
311001032165,"GIMNASIO CAMPESTRE STEPHEN HAWKING",-74.0609570799273,4.76120804170997,268.8461538,18,1,1,5,11,15,1,1,0,0,0.93,1.55,5,109.005077287,321.5384615,8,292.6923077,10,310.3846154,14
311001032572,"GIMNASIO IMPERIAL IGNACIA CAMACHO DE CIFUENTES",-74.1737272301548,4.61287073186108,279.2307692,22,1,1,5,8,13,1,2,89.77,90.93,0.77,0.34,3,342.204666539,266.5384615,22,281.9230769,15,284.6153846,12
311001032637,"LICEO CIUDAD CAPITAL",-74.2011106001134,4.63754688178134,271.5384615,51,1,1,5,7,15,1,3,84.88,88.09,2.51,1.63,7,73.5633952561,269.6153846,53,269.6153846,70,285.3846154,43
311001033111,"COLEGIO MADRE MATILDE",-74.1422972498785,4.68630180038682,259.6153846,36,1,1,5,9,3,1,2,84.16,87.77,0.82,0.56,3,276.94015566,281.1538462,36,281.5384615,57,286.1538462,52
311001033277,"LICEO LUTHER KING",-74.1694384600877,4.61462010759775,261.9230769,43,1,1,5,8,15,1,2,80.82,83.88,1.97,1.42,3,285.522465006,255,40,253.4615385,42,273.4615385,27
311001033366,"INSTITUTO DE INTEGRACION CULTURAL IDIC",-74.1009915902206,4.60792898159441,288.0769231,104,1,1,5,16,13,1,1,84.59,87.95,1.74,1.17,3,237.134316238,294.2307692,106,293.0769231,112,301.1538462,84
311001033374,"COLEGIO SUPERIOR DE OCCIDENTE",-74.1643493701542,4.63538629731939,250,28,1,1,5,8,15,1,3,85.22,88.65,0.77,0.71,2,548.796445738,260.3846154,21,261.9230769,30,258.0769231,22
311001033391,"COLEGIO MADRE PAULA MONTAL",-74.0848475799741,4.53189394724451,292.3076923,53,1,1,5,4,3,1,2,92.2,93.97,1.3,0.74,2,201.2087013,277.6923077,61,283.8461538,53,278.4615385,54
311001033439,"LICEO NUESTRA SEÑORA DE TORCOROMA",-74.1353538898748,4.60796445422436,323.4615385,82,1,1,5,8,13,1,1,80.82,83.88,1.97,1.42,3,285.522465006,331.5384615,69,321.9230769,64,325,62
311001033463,"COLEGIO PSICOPEDAGOGICO VILLA MAYOR",-74.1172137197608,4.59411728469696,311.9230769,42,1,1,5,15,13,1,1,89.95,91.17,2.27,2.12,7,217.137387873,328.0769231,31,306.9230769,37,312.3076923,34
311001033480,"COLEGIO LAZARILLO DE TORMES",-74.1680507004159,4.611220195864,263.8461538,28,1,1,5,8,13,1,3,89.77,90.93,0.77,0.34,3,342.204666539,253.0769231,32,250.3846154,28,282.3076923,41
311001033510,"COLEGIO SAN BONIFACIO",-74.1657453197663,4.6367319313238,289.6153846,102,1,1,5,8,13,1,1,85.22,88.65,0.77,0.71,2,548.796445738,294.6153846,97,288.4615385,112,290,98
311001033579,"INSTITUTO TENERIFE",-74.1734881597116,4.61123749871979,247.3076923,38,1,1,5,8,13,1,3,89.77,90.93,0.77,0.34,3,342.204666539,261.9230769,16,243.8461538,20,253.8461538,18
311001033633,"CENTRO EDUCATIVO Y CULTURAL ESPAÑOL REYES CATOLICOS",-74.0359229400823,4.70598962175441,353.0769231,40,1,3,5,1,11,1,1,82.4,88.22,0.74,0.86,6,86.4054949959,347.3076923,47,338.8461538,29,342.6923077,42
311001033676,"COLEGIO DE LA ENSEÑANZA",-74.0533948301003,4.78010484006782,323.8461538,47,1,1,5,11,3,1,1,88.08,91.52,1.9,1.02,5,86.0076716846,325.3846154,74,312.6923077,55,326.1538462,51
311001033838,"LICEO TECNICO BILINGUE PAULO FREIRE",-74.0871608900527,4.757398335269,280.034965,11,1,1,5,11,11,1,3,88.88,91.38,1.68,0.95,2,206.323735184,234.2657343,15,291.1538462,8,319.6153846,5
311001034117,"COLEGIO PRINCIPE DE PAZ",-74.0946175096804,4.55051838828581,266.5384615,40,1,1,5,4,13,1,3,86.73,89.65,1.45,0.98,2,265.121012922,250,38,268.0769231,41,245.7692308,55
311001034362,"COLEGIO SANTIAGO MAYOR",-74.0632670096455,4.76467197787318,293.0769231,23,1,1,5,11,15,1,2,0,0,0.93,1.55,5,109.005077287,283.0769231,22,273.8461538,41,291.5384615,17
311001034389,"GIMNASIO LOS ALERCES",-74.1063261699583,4.68074922058374,290,43,1,1,5,10,13,1,1,85.69,90.75,1.54,0.83,3,211.322992578,289.6153846,38,286.1538462,36,291.5384615,38
